sensor_id,timestamp,temperature
24256,2023-02-19 08,18
24256,2023-02-19 09,16
24256,2023-02-19 10,17
24256,2023-02-19 11,16
24256,2023-02-19 12,15
24256,2023-02-19 13,14
24256,2023-02-19 14,14
24256,2023-02-19 15,13
24256,2023-02-19 16,13
24256,2023-02-19 17,14
24256,2023-02-19 18,17
24256,2023-02-19 19,19
24256,2023-02-19 20,20
24256,2023-02-19 21,21
24256,2023-02-19 22,21
24256,2023-02-19 23,22
24256,2023-02-20 00,25
24256,2023-02-20 01,25
24256,2023-02-20 02,25
24256,2023-02-20 03,24
24256,2023-02-20 04,23
24256,2023-02-20 05,21
24256,2023-02-20 06,21
24256,2023-02-20 07,19
24256,2023-02-20 08,19
24256,2023-02-20 09,18
24256,2023-02-20 10,17
24256,2023-02-20 11,17
24256,2023-02-20 12,17
24256,2023-02-20 13,19
24256,2023-02-20 14,17
24256,2023-02-20 15,16
24256,2023-02-20 16,15
24256,2023-02-20 17,18
24256,2023-02-20 18,21
24256,2023-02-20 19,21
24256,2023-02-20 20,22
24256,2023-02-20 21,24
24256,2023-02-20 22,23
24256,2023-02-20 23,25
24256,2023-02-21 00,27
24256,2023-02-21 01,29
24256,2023-02-21 02,28
24256,2023-02-21 03,26
24256,2023-02-21 04,27
24256,2023-02-21 05,26
24256,2023-02-21 06,25
24256,2023-02-21 07,25
24256,2023-02-21 08,23
24256,2023-02-21 09,24
24256,2023-02-21 10,24
24256,2023-02-21 11,23
24256,2023-02-21 12,21
24256,2023-02-21 13,19
24256,2023-02-21 14,20
24256,2023-02-21 15,20
24256,2023-02-21 16,21
24256,2023-02-21 17,20
24256,2023-02-21 18,21
24256,2023-02-21 19,22
24256,2023-02-21 20,23
24256,2023-02-21 21,26
24256,2023-02-21 22,24
24256,2023-02-21 23,25
24256,2023-02-22 00,26
24256,2023-02-22 01,26
24256,2023-02-22 02,26
24256,2023-02-22 03,25
24256,2023-02-22 04,24
24256,2023-02-22 05,23
24256,2023-02-22 06,23
24256,2023-02-22 07,23
24256,2023-02-22 08,23
24256,2023-02-22 09,23
24256,2023-02-22 10,22
24256,2023-02-22 11,21
24256,2023-02-22 12,20
24256,2023-02-22 13,19
24256,2023-02-22 14,18
24256,2023-02-22 15,17
24256,2023-02-22 16,18
24256,2023-02-22 17,20
24256,2023-02-22 18,21
24256,2023-02-22 19,21
24256,2023-02-22 20,22
24256,2023-02-22 21,21
24256,2023-02-22 22,23
24256,2023-02-22 23,21
24256,2023-02-23 00,21
24256,2023-02-23 01,20
24256,2023-02-23 02,20
24256,2023-02-23 03,19
24256,2023-02-23 04,19
24256,2023-02-23 05,19
24256,2023-02-23 06,19
24256,2023-02-23 07,18
24256,2023-02-23 08,17
24256,2023-02-23 09,17
24256,2023-02-23 10,17
24256,2023-02-23 11,16
24256,2023-02-23 12,15
24256,2023-02-23 13,15
24256,2023-02-23 14,15
24256,2023-02-23 15,15
24256,2023-02-23 16,15
24256,2023-02-23 17,17
24256,2023-02-23 18,14
24256,2023-02-23 19,14
24256,2023-02-23 20,13
24256,2023-02-23 21,14
24256,2023-02-23 22,15
24256,2023-02-23 23,14
24256,2023-02-24 00,14
24256,2023-02-24 01,14
24256,2023-02-24 02,14
24256,2023-02-24 03,14
24256,2023-02-24 04,13
24256,2023-02-24 05,12
24256,2023-02-24 06,-39
24256,2023-02-24 07,11
24256,2023-02-24 08,11
24256,2023-02-24 09,11
24256,2023-02-24 10,10
24256,2023-02-24 11,10
24256,2023-02-24 12,10
24256,2023-02-24 13,11
24256,2023-02-24 14,10
24256,2023-02-24 15,10
24256,2023-02-24 16,11
24256,2023-02-24 17,12
24256,2023-02-24 18,13
24256,2023-02-24 19,13
24256,2023-02-24 20,12
24256,2023-02-24 21,13
24256,2023-02-24 22,14
24256,2023-02-24 23,14
24256,2023-02-25 00,14
24256,2023-02-25 01,14
24256,2023-02-25 02,14
24256,2023-02-25 03,14
24256,2023-02-25 04,14
24256,2023-02-25 05,14
24256,2023-02-25 06,13
24256,2023-02-25 07,13
24256,2023-02-25 08,13
24256,2023-02-25 09,14
24256,2023-03-06 21,17
24256,2023-03-06 22,16
24256,2023-03-06 23,16
24256,2023-03-07 00,17
24256,2023-03-07 01,18
24256,2023-03-07 02,17
24256,2023-03-07 03,18
24256,2023-03-07 04,17
24256,2023-03-07 05,16
24256,2023-03-07 06,16
24256,2023-03-07 07,15
24256,2023-03-07 08,15
24256,2023-03-07 09,14
24256,2023-03-07 10,15
24256,2023-03-07 11,14
24256,2023-03-07 12,14
24256,2023-03-07 13,14
24256,2023-03-07 14,14
24256,2023-03-07 15,14
24256,2023-03-07 16,14
24256,2023-03-07 17,16
24256,2023-03-07 18,13
24256,2023-03-07 19,14
24256,2023-03-07 20,16
24256,2023-03-07 21,18
24256,2023-03-07 22,19
24256,2023-03-07 23,18
24256,2023-03-08 00,20
24256,2023-03-08 01,21
24256,2023-03-08 02,21
24256,2023-03-08 03,20
24256,2023-03-08 04,19
24256,2023-03-08 05,18
24256,2023-03-08 06,18
24256,2023-03-08 07,17
24256,2023-03-08 08,16
24256,2023-03-08 09,16
24256,2023-03-08 10,15
24256,2023-03-08 11,15
24256,2023-03-08 12,15
24256,2023-03-08 13,14
24256,2023-03-08 14,13
24256,2023-03-08 15,13
24256,2023-03-08 16,11
24256,2023-03-08 17,14
24256,2023-03-08 18,15
24256,2023-03-08 19,17
24256,2023-03-08 20,17
24256,2023-03-08 21,20
24256,2023-03-08 22,20
24256,2023-03-08 23,23
24256,2023-03-09 00,25
24256,2023-03-09 01,27
24256,2023-03-09 02,27
24256,2023-03-09 03,28
24256,2023-03-09 04,28
24256,2023-03-09 05,28
24256,2023-03-09 06,28
24256,2023-03-09 07,27
24256,2023-03-09 08,28
24256,2023-03-09 09,27
24256,2023-03-09 10,25
24256,2023-03-09 11,26
24256,2023-03-09 12,26
24256,2023-03-09 13,25
24256,2023-03-09 14,24
24256,2023-03-09 15,21
24256,2023-03-09 16,22
24256,2023-03-09 17,23
24256,2023-03-09 18,26
24256,2023-03-09 19,25
24256,2023-03-09 20,26
24256,2023-03-09 21,27
24256,2023-03-09 22,27
24256,2023-03-09 23,26
24256,2023-03-10 00,26
24256,2023-03-10 01,26
24256,2023-03-10 02,27
24256,2023-03-10 03,27
24256,2023-03-10 04,27
24256,2023-03-10 05,26
24256,2023-03-10 06,26
24256,2023-03-10 07,25
24256,2023-03-10 08,25
24256,2023-03-10 09,23
24256,2023-03-10 10,23
24256,2023-03-10 11,24
24256,2023-03-10 12,23
24256,2023-03-10 13,25
24256,2023-03-10 14,25
24256,2023-03-10 15,25
24256,2023-03-10 16,27
24256,2023-03-10 17,28
24256,2023-03-10 18,28
24256,2023-03-10 19,29
24256,2023-03-10 20,29
24256,2023-03-10 21,28
24256,2023-03-10 22,28
24256,2023-03-10 23,29
24256,2023-03-11 00,29
24256,2023-03-11 01,29
24256,2023-03-11 02,30
24256,2023-03-11 03,30
24256,2023-03-11 04,29
24256,2023-03-11 05,29
24256,2023-03-11 06,29
24256,2023-03-11 07,29
24256,2023-03-11 08,29
24256,2023-03-11 09,29
24256,2023-03-11 10,28
24256,2023-03-11 11,28
24256,2023-03-11 12,28
24256,2023-03-11 13,29
24256,2023-03-11 14,28
24256,2023-03-11 15,28
24256,2023-03-11 16,29
24256,2023-03-11 17,29
24256,2023-03-11 18,29
24256,2023-03-11 19,29
24256,2023-03-11 20,29
24256,2023-03-11 21,29
24256,2023-03-11 22,29
24256,2023-03-11 23,29
24256,2023-03-12 00,30
24256,2023-03-12 01,30
24256,2023-03-12 02,30
24256,2023-03-12 03,31
24256,2023-03-12 04,31
24256,2023-03-12 05,31
24256,2023-03-12 06,32
24256,2023-03-12 07,32
24256,2023-03-12 08,32
24256,2023-03-12 09,32
24256,2023-03-12 10,32
24256,2023-03-12 11,32
24256,2023-03-12 12,31
24256,2023-03-12 13,32
24256,2023-03-12 14,32
24256,2023-03-12 15,32
24256,2023-03-12 16,31
24256,2023-03-12 17,31
24256,2023-03-12 18,31
24256,2023-03-12 19,30
24256,2023-03-12 20,29
24256,2023-03-12 21,29
24256,2023-03-12 22,29
24256,2023-03-12 23,29
24256,2023-03-13 00,29
24256,2023-03-13 01,29
24256,2023-03-13 02,28
24256,2023-03-13 03,28
24256,2023-03-13 04,28
24256,2023-03-13 05,28
24256,2023-03-13 06,28
24256,2023-03-13 07,27
24256,2023-03-13 08,28
24256,2023-03-13 09,26
24256,2023-03-13 10,27
24256,2023-03-13 11,26
24256,2023-03-13 12,26
24256,2023-03-13 13,25
24256,2023-03-13 14,25
24256,2023-03-13 15,25
24256,2023-03-13 16,26
24256,2023-03-13 17,27
24256,2023-03-13 18,26
24256,2023-03-13 19,25
24256,2023-03-13 20,26
24256,2023-03-13 21,27
24256,2023-03-13 22,27
24256,2023-03-13 23,28
24256,2023-03-14 00,29
24256,2023-03-14 01,29
24256,2023-03-14 02,29
24256,2023-03-14 03,29
24256,2023-03-14 04,29
24256,2023-03-14 05,29
24256,2023-03-14 06,29
24256,2023-03-14 07,28
24256,2023-03-14 08,28
24256,2023-03-14 09,28
24256,2023-03-14 10,28
24256,2023-03-14 11,28
24256,2023-03-14 12,27
24256,2023-03-14 13,27
24256,2023-03-14 14,27
24256,2023-03-14 15,26
24256,2023-03-14 16,26
24256,2023-03-14 17,26
24256,2023-03-14 18,24
24256,2023-03-14 19,24
24256,2023-03-14 20,25
24256,2023-03-14 21,26
24256,2023-03-14 22,28
24256,2023-03-14 23,27
24256,2023-03-15 00,27
24256,2023-03-15 01,27
24256,2023-03-15 02,26
24256,2023-03-15 03,25
24256,2023-03-15 04,26
24256,2023-03-15 05,27
24256,2023-03-15 06,26
24256,2023-03-15 07,26
24256,2023-03-15 08,28
24256,2023-03-15 09,27
24256,2023-03-15 10,28
24256,2023-03-15 11,28
24256,2023-03-15 12,27
24256,2023-03-15 13,27
24256,2023-03-15 14,27
24256,2023-03-15 15,26
