sensor_id,timestamp,temperature
49807,2023-02-19 18,16
49807,2023-02-19 19,18
49807,2023-02-19 20,19
49807,2023-02-19 21,21
49807,2023-02-19 22,23
49807,2023-02-19 23,25
49807,2023-02-20 00,26
49807,2023-02-20 01,26
49807,2023-02-20 02,26
49807,2023-02-20 03,25
49807,2023-02-20 04,23
49807,2023-02-20 05,20
49807,2023-02-20 06,19
49807,2023-02-20 07,17
49807,2023-02-20 08,16
49807,2023-02-20 09,15
49807,2023-02-20 10,13
49807,2023-02-20 11,14
49807,2023-02-20 12,13
49807,2023-02-20 13,12
49807,2023-02-20 14,12
49807,2023-02-20 15,12
49807,2023-02-20 16,11
49807,2023-02-20 17,15
49807,2023-02-20 18,17
49807,2023-02-20 19,19
49807,2023-02-20 20,20
49807,2023-02-20 21,23
49807,2023-02-20 22,23
49807,2023-02-20 23,25
49807,2023-02-21 00,26
49807,2023-02-21 01,26
49807,2023-02-21 02,26
49807,2023-02-21 03,25
49807,2023-02-21 04,23
49807,2023-02-21 05,21
49807,2023-02-21 06,19
49807,2023-02-21 07,18
49807,2023-02-21 08,17
49807,2023-02-21 09,16
49807,2023-02-21 10,15
49807,2023-02-21 11,14
49807,2023-02-21 12,14
49807,2023-02-21 13,14
49807,2023-02-21 14,14
49807,2023-02-21 15,13
49807,2023-02-21 16,14
49807,2023-02-21 17,15
49807,2023-02-21 18,17
49807,2023-02-21 19,19
49807,2023-02-21 20,21
49807,2023-02-21 21,22
49807,2023-02-21 22,24
49807,2023-02-21 23,24
49807,2023-02-22 00,24
49807,2023-02-22 01,23
49807,2023-02-22 02,21
49807,2023-02-22 03,19
49807,2023-02-22 04,17
49807,2023-02-22 05,16
49807,2023-02-22 06,15
49807,2023-02-22 07,14
49807,2023-02-22 08,13
49807,2023-02-22 09,13
49807,2023-02-22 10,12
49807,2023-02-22 11,11
49807,2023-02-22 12,11
49807,2023-02-22 13,10
49807,2023-02-22 14,10
49807,2023-02-22 15,10
49807,2023-02-22 16,9
49807,2023-02-22 17,11
49807,2023-02-22 18,13
49807,2023-02-22 19,15
49807,2023-02-22 20,16
49807,2023-02-22 21,16
49807,2023-02-22 22,17
49807,2023-02-22 23,17
49807,2023-02-23 00,18
49807,2023-02-23 01,18
49807,2023-02-23 02,17
49807,2023-02-23 03,15
49807,2023-02-23 04,14
49807,2023-02-23 05,13
49807,2023-02-23 06,12
49807,2023-02-23 07,12
49807,2023-02-23 08,11
49807,2023-02-23 09,11
49807,2023-02-23 10,10
49807,2023-02-23 11,9
49807,2023-02-23 12,9
49807,2023-02-23 13,8
49807,2023-02-23 14,7
49807,2023-02-23 15,7
49807,2023-02-23 16,8
49807,2023-02-23 17,9
49807,2023-02-23 18,12
49807,2023-02-23 19,12
49807,2023-02-23 20,13
49807,2023-02-23 21,15
49807,2023-02-23 22,15
49807,2023-02-23 23,15
49807,2023-02-24 00,15
49807,2023-02-24 01,14
49807,2023-02-24 02,14
49807,2023-02-24 03,13
49807,2023-02-24 04,12
49807,2023-02-24 05,12
49807,2023-02-24 06,12
49807,2023-02-24 07,11
49807,2023-02-24 08,11
49807,2023-02-24 09,11
49807,2023-02-24 10,11
49807,2023-02-24 11,12
49807,2023-02-24 12,11
49807,2023-03-02 05,10
49807,2023-03-02 06,10
49807,2023-03-02 07,9
49807,2023-03-02 08,9
49807,2023-03-02 09,8
49807,2023-03-02 10,7
49807,2023-03-02 11,7
49807,2023-03-02 12,6
49807,2023-03-02 13,5
49807,2023-03-02 14,4
49807,2023-03-02 15,3
49807,2023-03-02 16,3
49807,2023-03-02 17,4
49807,2023-03-02 18,7
49807,2023-03-02 19,9
49807,2023-03-02 20,10
49807,2023-03-02 21,12
49807,2023-03-02 22,13
49807,2023-03-06 21,10
49807,2023-03-06 22,10
49807,2023-03-06 23,11
49807,2023-03-07 00,11
49807,2023-03-07 01,11
49807,2023-03-07 02,11
49807,2023-03-07 03,11
49807,2023-03-07 04,10
49807,2023-03-07 05,9
49807,2023-03-07 06,8
49807,2023-03-07 07,7
49807,2023-03-07 08,7
49807,2023-03-07 09,6
49807,2023-03-07 10,6
49807,2023-03-07 11,6
49807,2023-03-07 12,6
49807,2023-03-07 13,6
49807,2023-03-07 14,6
49807,2023-03-07 15,5
49807,2023-03-07 16,6
49807,2023-03-07 17,8
49807,2023-03-07 18,10
49807,2023-03-07 19,10
49807,2023-03-07 20,11
49807,2023-03-07 21,11
49807,2023-03-07 22,12
49807,2023-03-07 23,13
49807,2023-03-08 00,13
49807,2023-03-08 01,14
49807,2023-03-08 02,13
49807,2023-03-08 03,13
49807,2023-03-08 04,12
49807,2023-03-08 05,12
49807,2023-03-08 06,11
49807,2023-03-08 07,10
49807,2023-03-08 08,9
49807,2023-03-08 09,8
49807,2023-03-08 10,7
49807,2023-03-08 11,7
49807,2023-03-08 12,6
49807,2023-03-08 13,5
49807,2023-03-08 14,5
49807,2023-03-08 15,5
49807,2023-03-08 16,6
49807,2023-03-08 17,7
49807,2023-03-08 18,7
49807,2023-03-08 19,9
49807,2023-03-08 20,9
49807,2023-03-08 21,10
49807,2023-03-08 22,11
49807,2023-03-08 23,11
49807,2023-03-09 00,12
49807,2023-03-09 01,12
49807,2023-03-09 02,12
49807,2023-03-09 03,11
49807,2023-03-09 04,11
49807,2023-03-09 05,10
49807,2023-03-09 06,9
49807,2023-03-09 07,8
49807,2023-03-09 08,7
49807,2023-03-09 09,6
49807,2023-03-09 10,6
49807,2023-03-09 11,5
49807,2023-03-09 12,5
49807,2023-03-09 13,5
49807,2023-03-09 14,5
49807,2023-03-09 15,4
49807,2023-03-09 16,5
49807,2023-03-09 17,5
49807,2023-03-09 18,7
49807,2023-03-09 19,8
49807,2023-03-09 20,8
49807,2023-03-09 21,9
49807,2023-03-09 22,9
49807,2023-03-09 23,10
49807,2023-03-10 00,10
49807,2023-03-10 01,10
49807,2023-03-10 02,10
49807,2023-03-10 03,10
49807,2023-03-10 04,10
49807,2023-03-10 05,10
49807,2023-03-10 06,10
49807,2023-03-10 07,10
49807,2023-03-10 08,10
49807,2023-03-10 09,11
49807,2023-03-10 10,11
49807,2023-03-10 11,11
49807,2023-03-10 12,11
49807,2023-03-10 13,12
49807,2023-03-10 14,12
49807,2023-03-10 15,12
49807,2023-03-10 16,12
49807,2023-03-10 17,12
49807,2023-03-10 18,12
49807,2023-03-10 19,12
49807,2023-03-10 20,12
49807,2023-03-10 21,12
49807,2023-03-10 22,12
49807,2023-03-10 23,12
49807,2023-03-11 00,12
49807,2023-03-11 01,12
49807,2023-03-11 02,12
49807,2023-03-11 03,12
49807,2023-03-11 04,12
49807,2023-03-11 05,12
49807,2023-03-11 06,12
49807,2023-03-11 07,12
49807,2023-03-11 08,12
49807,2023-03-11 09,11
49807,2023-03-11 10,11
49807,2023-03-11 11,11
49807,2023-03-11 12,11
49807,2023-03-11 13,11
49807,2023-03-11 14,11
49807,2023-03-11 15,11
49807,2023-03-11 16,11
49807,2023-03-11 17,12
49807,2023-03-11 18,12
49807,2023-03-11 19,14
49807,2023-03-11 20,15
49807,2023-03-11 21,16
49807,2023-03-11 22,18
49807,2023-03-11 23,19
49807,2023-03-12 00,19
49807,2023-03-12 01,19
49807,2023-03-12 02,19
49807,2023-03-12 03,19
49807,2023-03-12 04,18
49807,2023-03-12 05,17
49807,2023-03-12 06,16
49807,2023-03-12 07,15
49807,2023-03-12 08,15
49807,2023-03-12 09,14
49807,2023-03-12 10,14
49807,2023-03-12 11,13
49807,2023-03-12 12,13
49807,2023-03-12 13,13
49807,2023-03-12 14,13
49807,2023-03-12 15,13
49807,2023-03-12 16,13
49807,2023-03-12 17,13
49807,2023-03-12 18,13
49807,2023-03-12 19,13
49807,2023-03-12 20,13
49807,2023-03-12 21,14
49807,2023-03-12 22,14
49807,2023-03-12 23,14
49807,2023-03-13 00,15
49807,2023-03-13 01,15
49807,2023-03-13 02,15
49807,2023-03-13 03,15
49807,2023-03-13 04,15
49807,2023-03-13 05,15
49807,2023-03-13 06,15
49807,2023-03-13 07,15
49807,2023-03-13 08,14
49807,2023-03-13 09,14
49807,2023-03-13 10,14
49807,2023-03-13 11,13
49807,2023-03-13 12,13
49807,2023-03-13 13,13
49807,2023-03-13 14,13
49807,2023-03-13 15,12
49807,2023-03-13 16,12
49807,2023-03-13 17,13
49807,2023-03-13 18,14
49807,2023-03-13 19,15
49807,2023-03-13 20,16
49807,2023-03-13 21,17
49807,2023-03-13 22,18
49807,2023-03-13 23,19
49807,2023-03-14 00,19
49807,2023-03-14 01,19
49807,2023-03-14 02,19
49807,2023-03-14 03,19
49807,2023-03-14 04,19
49807,2023-03-14 19,15
49807,2023-03-14 20,15
49807,2023-03-14 21,16
49807,2023-03-14 22,16
49807,2023-03-14 23,16
49807,2023-03-15 00,17
49807,2023-03-15 01,17
49807,2023-03-15 02,17
49807,2023-03-15 03,16
49807,2023-03-15 04,16
49807,2023-03-15 05,15
49807,2023-03-15 06,14
49807,2023-03-15 07,13
49807,2023-03-15 08,12
49807,2023-03-15 09,12
49807,2023-03-15 10,11
49807,2023-03-15 11,10
49807,2023-03-15 12,10
49807,2023-03-15 13,9
49807,2023-03-15 14,9
49807,2023-03-15 15,8
